Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"@CreeganPhilip @ClarkeMicah @SuzannaCMason Where? Tell me I would be genuinely interested. 
You appear to lack an understanding of basic physics &amp; hygiene, then stoop to puerile  insults, why? To beat me into submission? I'll let you in on a secret, it won't work, just like masks #KBF",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288111233749549059
"@mycael101 @catturd2 @jaketapper Exactly. And I've not worn a mask at all, been in huge crowds without masks, been at a house party close quarters with someone who 2 days later tested positive and I still haven't caught it.  So the mask debate rages on...",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288920144547389441
@DNC congressman on @MSNBC @WhipClyburn MASKS Do NOTHING. Can ANY of YOU Do Math?? The Virus Particles are .1 Microns the MASKS contain NOTHING larger THAN .3 MICRONS:see_no_evil::see_no_evil::see_no_evil:. Please Have Someone EXPLAIN To YOU ALL. Or keep listening to the #FauciTheFraud,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289715714400505857
"@annembee @jonorfolk @GFL9112 Yes... it IS that simple!

#NoMasks 
",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282264384878911488
"We are D-day plus 2 on the  @GovTimWalz mask mandate.

I have continued my normal activities and habits out in public - WITHOUT a mask.

The families of the untold thousands of people I have endangered can talk to the hand :hand_with_fingers_splayed_selector:

If your mask works, I don't need one :kissing_heart:",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287442679920549889
How are people just cool with politicians mandating unconstitutional mask mandates which is completely not backed up by science?,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1293997914457550853
"@tarsins @BreesAnna No I wouldn't. If this was the pandemic they predicted over 10million people world wide would have died. I'm sorry for the families who have list their loved ones, however wearing a mask in a normal flu season wouldn't stop it...would it? Peace :heart:
#KeepBritainFree",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1289959551379230720
"Fuck this covid psyop and fuck your masks. 

",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282101572768419840
If masks work why are people testing positive?? :thinking_face:,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288884856223674371
"@realredtarget I have heart/lung issues that do not allow me to wear a mask, but even without those issues I still would NOT wear one!!!!  When I walk thru a store, I walk by Faith &amp; not by sight:pray::raised_hands:",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289704847902560258
@LBC @darrenadam No. Fascist government must get rid of masks FIRST.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290155557362360320
@yesnicksearcy MASKS DON'T WORK!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288060032815370240
"Well folks, that weirdo #NealCavuto can skip his Viagra tonight. He finally got to see @POTUS wear a mask. The way the media reacts to this proves it’s so much more symbolic than health related. There are some crazy ass lunatics out there. ",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282075940705775618
@AngryAged @GarySte69982158 Masks do more harm than good. Even if you change your mask between shops your still wearing one oh and touching your face by doing so. Hope your wife feels better soon.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289506660977795074
"@realTuckFrumper You can ascertain the character of the man by who he surrounds himself with. Therefore, I will NOT be Trusting ANY of the PLAN Demics! #OperationRadiation #no60ghz #BillGatesIsEvil #FauciFraud #BirxBitch ",face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281703449483046912
@GregAbbott_TX Your mother would be disappointed in you flushing the constitution down the toilet with your mask mandates and lockdowns. #voteabbottout2022,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287934695880228866
@ThatTimWalker Mandatory masks would kill the high st,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282271214128553985
"I have noticed that especially millennials see these face mask thing as a trendy one. Different colour, style. How pathetic is that?",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289463060294275072
"#BillClintonIsAPedo Just curious, do Americans plan to be compliant sheep to their masters or are they going to wear masks FOREVER? Why were John Lewis funeral attendees NOT 6 feet apart, but Christian &amp; Jewish funerals are forced to or dispersed? #MasksDontWork",face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289994875404840963
"@jordylancaster @realDonaldTrump Stop the #madness Masks make things worse, you know that!",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290593626872045568
@realDonaldTrump That's wonderful... NO ONE IS WEARING A MASK..,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290786060113305600
@USlawreview Even many antimaskers are caving. I'm NEVER participating in the mask bullshit.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287421713362243584
Today went to the grocery store. I saw more people pulling mask out of there pockets and purses. I thinking the mask wasn’t very clean. Mask thing is gross. #NoMaskMandates #NoMasks,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287538301763817473
"@ICMdoc @lyndsay_hopkins @ShippersUnbound Yeah.... Actually no, the guidance has been a joke &amp; the why has been for corporate money making.
Am over 50, v healthy, don't wear a mask (ever) or social distance (oxymoron). Won't have a vaccine, nor will I shield for a disease that's virtually gone in the UK. #KBF",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289690528972300288
@Bonedaddy76 @BoscoEd88 #masksdontwork @Walgreens FL escorted my husband out of the store today bc he wasn’t wearing a mask. About time to start throat-punching these idiots.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288258664638353409
"I just casually walked into Dunkin Donuts, went to the counter, placed and paid for my order and exited.
All without a mask. 
No one said a thing, even though they all had masks.
We have to start living like normal human beings.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289524614981283841
@Ilhan no need to wear masks! stop the fear mongering FRAUD!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287466399108128768
@PlanetFitness I can’t describe how disappointed I am in your company. To require masks even for those with health issues is insane. To not allow us to cancel our membership without penalty is practically criminal. #ShameOnYou,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289284662460915713
Your toilet cleaner being washed into my water is a chemical!  That's selfish to pour that in there.  Do you see the hypocrisy?  Seems we can find many things to call people selfish for.  #NoMasks,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1276039647110533123
"@simondolan Went in Lidl in Letchworth. I was the only one in there without a mask.
At the till, I looked behind me and a woman shopper was waiting. The next time I looked she had removed the mask from across her face to hang of her ear. As I left she had completely removed it.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287848134987730945
"George Floyd: ""I CANT BREATHE!""

This will be all mask wearers after they continually breathe their own CO2 emissions for as long the masters tell you to wear the mask.

Wake up please

",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282254939528392704
"@WVGovernor @WVNationalGuard It has been proven by even #FraudFauci that masks don’t help &amp; can hurt the wearer!
We West Virginians don’t want to wear masks &amp; didn’t expect you to kneel to the Bully Leftist Fearmongerers!
Stop acting like a RINO or we will vote you out!
",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282384537310420999
"@Syd2231 Yeah, cause it be okay to whip out my AK-47, shoot at the clerk, because I don't wanna wear a f*cking mask. 

Cops took him into custody without murdering him.

Hmmm. Weird that black and brown people get killed over this.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290353857302855685
"@realjuliasong The mask wearing Karens are out in force! Are they being paid to be useful idiots, are they actors? This is harassment of the highest order. I wouldn’t have given them the time of day. Dear Karen, leave us alone, keep your distance. ",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281715395511148550
@CNN Masks are here to convert population intomuzzled sheep. Masks are not preventing people from getting #chinesevirus,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289203866572132353
"@davidicke :woman_facepalming_selector:How funny that when in the beginning some people were wearing mask they were called selfish by taking them from nhs staff, but now when all shops stock pile suddenly they are mandatory  :thinking_face: and does like me that refuse to put on this muzzle are called selfish",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288087692362813440
"@BrianKempGA is one of the few #Governors that actually protect our #Constitutional #Rights :clapping_hands_medium-light_skin_tone:

Thank you for not mandating masks like the rest of these communist Governor’s across the USA",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289254195636232192
@BorisJohnson Never thought I’d say it Boris but for a so called ‘liberal’ conservative you are an absolute control freak! Stop babying us. Stop #nannystate and FFS stop the insane forced masks.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287707625862332416
@BelTel Good lad sammie fuck the masks,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289319550048239616
"My favorite false equivalency is the one the corona sheep draw between seatbelts and facemasks.

#masksdontwork #MaskShaming",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287727870140469250
"@ottawacity The TRUTH @ottawahealth is hiding from you:  

Once the temperature reaches above 74F degrees 23.3C the virus CANNOT survive!.

Why the masks?  (mind control)
Why the increase in numbers? (more mind control)
Why distancing? (mind control)

Awake now? #OttawaMaskContest",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288506757141139458
"Biden guilting the American people by implying if you don’t wear a mask, you don’t care about people and you’re automatically going to infect everyone is absolutely disgusting. 

I didn’t think this guy could go any lower. 

#NeverBidenHarris",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1293999466412900359
"@CTVLondon “In China, at least two junior high school students collapsed and died last month while wearing face masks during physical exercise examinations. The deaths have prompted experts to warn of the dangers of wearing high-grade masks during intense exercise” ",face_masks,AGAINST,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1282327881490800640
@simondolan @naughtymandy121 @bmstores At least my local @bmstores didn’t ask me to put a mask on when I’ve been in,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288397906609831936
"@nicely_nick @LockdownNo I'm not wearing a muzzle. I don't care how much Boris stamps his boots.

Visiting the shop a again for the first time in ages would've been a great relief after all this.

But forcing muzzles. That's just stopped me, my family and friends from going now.:angry:
#NoMasks 
",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282347647488135168
"@lorraine @JohnBarrowman @ThePaulaWilcox @itvcorrie Well you really sold your soul to the devil #Barrowman. Not only are you a Scot who fakes an American accent, you're now telling people who don't wear masks that WE'RE selfish and are stopping you getting back to normal :joy: News flash THERE IS NO NORMAL. Muppet :clown_face::clown_face::clown_face::clown_face:",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288038731505696768
@RealJamesWoods @ck515 So I’m getting my response for mask shaming ready. Think I’ll put on my chicken wire mask. Just as effective due to virus partial size. Need creative input patriots.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281763659358900226
"@realDonaldTrump Who the hell are these fascist local Dems to order, threaten and arrest me for not obey. This is not the American way. Our constitution protects me from fascist Dictators like Gov Wolf. He should have tries asking. #ObamaGate #WalkAway  #BLMTerrorists #EndShutDown",face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290812631381573640
"Mark my words- FL, AZ, TX are through the worst.  But it's not bc of masks.  It's bc it's been about 4-5 wks.  That's the cycle.  Just like it was in NY.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287918798746669057
@CDCemergency When will you and the @WHO stop pandering to the political conspiracy about masks.  Your misguided information to the general public should be seen as nothing less than criminal!  This has never been about the virus - it's always been about control.  #NoMaskMandates,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290257619194544128
"Just got back from a trip to Lidl and Asda. Number of mask wearers similar to the number of non-mask wearers last week - approx 95%. A little girl was pirouetting and nearly hit my trolley, she smiled at me and said sorry, I smiled back. Fuck your masks.
#NoMaskSelfie",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287793939664306176
"Sir, we can't let you in without a mask.""

""Glad to wear it. Just a heads-up.
I get nausea within 2 minutes of using my mask
so I might wind up throwing up all over your floor.

I'm sorry, I've tried keeping it in my mask
but I don't want to choke on my vomit."" 

",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282287782602305536
@MahyarTousi I went shopping in a busy centre in Sussex.  No mask. I was kindly asked at one store entrance and I said I can't breathe with it on.  She smiled and let me in.  No one else bothered me. This needs to be the norm.  A few people without masks but there needs to be more .,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1294008738052026370
@abc3340 So damn hot &amp; humid...Who wants to don a sweaty comfort mask on vacation?! Too many Covid restrictions and mask policies. No thanks! #NoMasks,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287442074225131521
@dougducey No! Stop your stupid propaganda. Get out of here you communist! Masks are worthless and it’s stupid to wear them. #DumpDucey,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288581752521256960
"@Syoungjba @GFL9112 Agreed. I'm not going to accept a forced muzzle. 
#NoMasks 
",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282262713901690885
"@paulaWWG1WGA @DeepStateExpose These sheeple are the reason other sheeple are wearing masks.
There, fixed it for you.
:slightly_smiling_face:
#Trump2020",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290251834980839424
"So if we’re all wearing masks and cases continue to rise what does that tell us
#MasksSaveLives",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287428417726496769
"I go out and everyone looks like a duplicate.

",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281946067945357312
"@DailyMailUK No shit Sherlock, so normal people don't want 2B dictated 2 by little #hitler shop assistants who are gleeful with their new power or put up with good little public minions that glare &amp; confront people not stupid enough 2 wear masks, you do surprise me numbers are down!",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290016436002238465
Take the time to observe people. It’s truly free entertainment. Ate dinner tonight and watched these two people sitting together eating. Ome was lifting their mask each time they drank. No words. True insanity.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289002409998589953
"Ok, I’ve just gotta say it...MASKS SHOULD NOT BE FASHION STATEMENTS! If you want to wear one, that’s fine w/me but the thought that people are making &amp; buying pattered masks is actually terrifying. Wake up and think! Wake up and fight!!! #saynotomasks #MasksOffAmerica ",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282354463894917121
@onlyright9 #FakePandemic is being used to take away our rights,face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287817189127532544
I am in the airport wearing a clear face shield. It is the closest I will come to wearing a mask and only because I need to fly. My :red_heart_selector: breaks looking at these sheeple in their masks. It is so sad to not see smiles &amp; expressions!:cry:,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287436828237324289
"Media claim the UK had the most excess deaths during lockdown. Firstly, I'm not sure if this is true. Secondly, it's implied the excess deaths are due to Covid19. When in reality they are probably due to the NHS closing its doors to everything over than Covid!
#COVID19",face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288930365000896518
19 people without masks today in my local Tesco! Can guarantee the mandatory mask wearing will not work for very long. Asked one of the cashiers and she said they can’t question it and can’t police it themselves! :grin::grin::mask::mask::sheep::sheep: #NoMask,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288521432587173890
"@GregAbbott_TX But not getting sick and dying. And wait, I thought masks work?? Thanks for helping ruin our economy. #opentexas",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289230216837992450
"@Jim_Jordan Challenging Dr. Fauci was great. But you know what would be better? If all you GOPs in Congress would get your thumbs out of your asses and stop these governors from wielding unlimited power, mandating masks and shutting down bars and restaurants.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289774494991622147
"The thought of how we all going to die from suffocation in summer wearing a mask :confused:

Sweat isn't cute, neither is the ronas.

#summer #Covid_19",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289673091694592000
@DrEricDing He didn’t get it because he WASNT wearing a mask!!! Covid goes through masks you giant group of idiots!!! And there’s a cure in #hydroxycholoroquine  so get over your stupid #Plandemic rules and regulations that are killing people through depression and suicides!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288765692142026752
@dahboo7 And I can’t figure out why the govt wants everyone in masks of all things they could mandate? Why masks? Just to watch sheep follow fear and obey? There must be a reason. And Disney mandates 2 yr old and up to wear masks? There will be dead children! I don’t get it.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287789518263914502
"@persnicketyboo @bryankaweeesi @CNN @KristenhCNN Not social distancing, not wearing his or her mask. He’s not wearing it the right way. And this is the poster child for the mask? GTFOH #SCAMdemic",face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287750767516856320
@1st_ForceRecon @Mynamed77626608 @TawniBoyd @CaroBbad @OGKBEAR @Bonedaddy76 @MelanieMetz6 @Ggoodgirlsfirst @MarilynLavala @aliatra1968 @JayBird1545 @jdkitkat129 @PaleRider_1776 @jimscileppi @southshore @adagioforstring @AnalyticalHeart @americandream09 @POTUSWarrior @marc_Q1 @MSPOA @SusanIverach @DrG_lovesMAGA @MeltingInMarana @BigErnie2020 @RogerFritz7 @20bean20 @deplorableGM @JP4141 @camayusa1 @Belle4Texas @Peeboo5 @skull99900 @MadnessWhiskey @EinsteinsMagic @DeRussoGary @FASURepublican @cmccbyfaith @c23662 @dawncar78 @TheSilentSierra @AnnaAtTheSummit @sbacon0410 @AnnieGetHerGun @SexyAssPatriot2 @soul_katz @StaceytheGhost @Beanie_girl89 Everyone has the freedoms to choice their health care needs. Fascist Dems but out. #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown,face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290770586164178944
@An0nJon17 I don't give a fuck WHO wears a mask.  NOT DOIN IT!!  And I agree with you.  Didn't make me happy to see him wearing it.   There had a better be a good 5d chess reason for it.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282084081887576064
@Chase2929 @Kevin_Shipp I am saddened by the Christian's promoting the mask charade. I refuse to give in!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290825905628225536
Someone needs to do a study on how many ardent mask-wears got COVID-19 since we all know (including the government) that masks don’t work.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282643719389421568
"@DJJudd Please stop with the mask #covidiocy... for anyone under 65, the risk is virtually ZERO.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288547605476147200
It’s not normal for healthy people to be walking around in a mask. Stop acting like it is. Speak truth.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287571269312032769
It was lovely to travel on the train with nearly half of the coach wearing no masks.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289461050748940288
"@StatenIslandYRs @JoeBiden Where is #SleepyJoe going? And where is his mask?
#hydroxychloriquineworks",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288495852202450950
"It’s a felony if you wear a mask while carrying a concealed weapon. 

Is that the real reason they want us to wear masks? So they know who to attack. 

",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1276350770208804864
Seeing lots of photos of kids wearing face masks. This is brainwashing and child abuse. #nomasksforkids,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282218599822786560
"@KellzBellzzah I absolutely can't get a good breath with a mask. 
Besides not buying the Democrat/liberal hype!",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289907345485701121
"@jane66_jane @10DowningStreet If you believe that a virus is so deadly you need to wear a mask to be protected from it, what the hell are you doing in @JDSports go home buy on line and wrap yourself in cotton wool until germs are eradicated, let the non terrified live",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289551554559672326
@BannedDeplorab1 @philipsknowlton I DO NOT WEAR A MASK !!!!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289680847025577984
"Sheeple are so focused on the sins of the past they don’t see what’s happening. Modern day slavery should be the issue cause it exists. Through sex trafficking, child trafficking &amp; now MASKS. Masks hurt more than help. They are just a sign of submission.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288554144643592196
"@profman60 @EndUKLockdown1 @ChrissieGrech @sainsburys @Tesco If masks worked we wouldn't have needed Lockdown....! Masks spread more disease because people touch them all the time, moving them up and down and then they touch things, gross! Wash your hands before touching mouth and eyes is the sensible advice!",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287663607388479488
Went to Costco was challenged and told I had to wear a mask I said fine I won’t come in but cancel my membership and I want a refund for what I am not using and boom soon got in,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287714458761146368
@DarrenWatt2021 @DuncanBannatyne @Bannatyne Take the mask off too #showyoursmile,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290673223953195008
@CNBCtech No obviously YOURS &amp; Fauci’s Propaganda Spread Fast enough to Shut Down the world. Destroy Small mom&amp;pop businesses. Financially devastate millions of families. Shut down schools cause depression suicide as you withheld The CURE intentionally. You are evil. #FauciFraud,face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288264791740448768
How tf am I supposed to kiss my homies on the lips through this mask?? That’s why I’m,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288634240679268353
@ashishkjha @GStephanopoulos @GMA THE NUMBERS ARE LIES! IT HAS A 99.7% SURVIVAL RATE! MASK DO NOT WORK!!!,face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288819806582517765
"@CatherinVaritek Must be nice being 30 something years old w multi millions in the bank isn’t it Mrs. Varitek! You do realize you live in AMERICA ... A FREE COUNTRY.. and we do NOT have to wear a mask like a puppet! Your part of the problem, it’s time to wake up!",face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290072601000325121
"Had to pick up the mother-in-law this afternoon.
Wouldn't unlock the car door for her until she took the stupid mask off.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288191950823325696
"@PunishDem1776 Yo I’m forreal over this shit with the mask.... this is getting ridiculous every fucking day. Fuck them and their masks, im over it ",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281734239524921346
"Masks aren’t required. Follow OUR @realDonaldTrump guide and let “then” box themselves in. Ask me about not wearing a mask and I’ll ask you about HIPAA violations, ask me about my kids not wearing masks and I’ll ask you about child abuse and mental abuse. #MAGA2020",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287433254098948096
"@ChuckCallesto The Wuhan virus is now weaker than the seasonal flu. There are inexpensive, treatments. A vaccine is only a Big Pharma money maker. Masks are dangerous, they cause health issues. This is America, I don't need or want the Govt to make these decisions for me.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287520604929830914
"@NeilClark66 WE allowed it to happen, allowed our Humans right to be taken. WE must put a stop to it &amp; it needs to be NOW. Bin the face nappies. There is NO MONEY in health and they plan to keep us in a state of fear till the vaccine is ready. Fuck that. #NOMASK We have to start NOW. ",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281909004734738434
@UReinke @fauxcanard @AllenGlover53 @Jesus2016comic Masks do nothing.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287484614374838273
@parscale Me thinks @realDonaldTrump does NOT need to wear a Petri DOSH face covering ! #SheepWearMasks,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282158120483971072
I just freed a man on a plane today. Showed him the courage to say no to the mask. He has a legit medical issue and was afraid to cause a scene. He thanked me and said I feel weight has been lifted. #OneAtATime #InItTogether #WWG1WGA,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282006081498222598
